,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
3189,Great Service,"Your options for trip insurance was amazing, we were able to pick the plan best for us rather than being forced into one for all policy.   Your agent Jennifer was great and help us pick the policy that best suited our needs.   Thank you for taking the mystery out of buying travel insurance!",5, Excellent,9/22/2019,19:16,Laura,6,option trip insurance amaze able pick plan best forced policy agent jennifer great help pick policy best suit need thank taking mystery buying travel insurance
3190,Had problem printing travel insurance…,Had problem printing travel insurance called Aardvark and customer support fixed problem quickly.,5, Excellent,9/22/2019,16:43,Jerry ,6,problem printing travel insurance call aardvark customer support fix problem quickly
3191,good response time,-,4, Great,9/22/2019,15:15,customer,6,
3192,easy to use but haven't traveled yet do…,easy to use but haven't traveled yet do don't know if they are easy if you need to collect. will let you know after i return homealso couldn't download because it wanted me to buy a new acrobat which i didn't want to do,3, Average,9/22/2019,3:07,ilene,6,easy use travel know easy need collect let know return homealso download want buy new acrobat want
3193,Information was clear enough insurance…,Information was clear enough insurance companies for travel and the prices were excellent ...,5, Excellent,9/22/2019,0:26,Yosef,6,information clear insurance company travel price excellent 
3194,Great customer service.,Great price and great benefits.,5, Excellent,9/22/2019,0:04,customer,6,great price great benefit
3195,The buying experience was very good,The buying experience was very good. But the proof of excellence comes when the insurer is given a claim...,4, Great,9/21/2019,23:37,customer,6,buying experience good proof excellence come insurer give claim 
3196,good value,good value for travel insurance,5, Excellent,9/21/2019,21:38,T.A. Williamson,6,good value travel insurance
3197,Quick and  excellent!,-,5, Excellent,9/21/2019,17:24,C. King,6,
3198,Very easy to navigate on your site and…,Very easy to navigate on your site and going through AardvarkCompare saved me money. I would recommend everyone to use Aardvark for their travel insurance.,5, Excellent,9/21/2019,2:12,customer,6,easy navigate site go aardvarkcompare save money recommend use aardvark travel insurance
3199,Very helpful,-,5, Excellent,9/21/2019,1:16,Casas Adobes Coins & Collectibles,6,
3200,If I could take her with us on vacation…,If I could take her with us on vacation we would be happy to have herShe is terrific,5, Excellent,9/20/2019,22:20,cuStanley Klapperstomer,6,vacation happy hershe terrific
3201,Excellent!,"Very pleasant, very professional and very knowledgeable and very patient.Great experience with Jonathan!",5, Excellent,9/20/2019,20:48,Mr. GERARD BAKKER,6,pleasant professional knowledgeable patientgreat experience jonathan
3202,Delightful experience!!,Delightful experience!!!  (I'm serious!),5, Excellent,9/20/2019,20:23,Joe Capistrant,6,delightful experience
3203,Glad We Found this Site,"Great rates.  Easy to compare.  Chris, the agent, helped guide me without being pushy.  Very satisfied",5, Excellent,9/20/2019,19:17,"Marla Steiner, MS, PTA",6,great rate easy compare chris agent help guide pushy satisfied
3204,Agent was very helpful and…,Agent was very helpful and knowledgeable. Took the time to find the best policy for my needs.,5, Excellent,9/20/2019,18:25,Jean B Herndon,6,agent helpful knowledgeable take time find best policy need
3205,Excellent and very pleasant…,Excellent and very pleasant representative!  Provided comprehensive comparisons and suggested the best one for my needs.,5, Excellent,9/20/2019,17:28,Katie J,6,excellent pleasant representative provide comprehensive comparison suggest best need
3206,Web site very helpful,Web site very helpful.  Information to compare he various plans well displayed.  Chatting and subsequent telephone call came very quickly.  Phone conversation very cordial and efficient.,5, Excellent,9/20/2019,16:39,ErnieE,6,web site helpful information compare plan displayed chat subsequent telephone come quickly phone conversation cordial efficient
3207,Very polite,"Very polite, very well informed.  One of my most productive experiences of the year.'Thank ;you",5, Excellent,9/20/2019,10:23,Judith Lee,6,polite inform productive experience yearthank
3208,It was fast and easy.,-,5, Excellent,9/20/2019,3:46,customer,6,
3209,Great Experience at Choosing Right Travel Insurance,Jonathan was great at assisting me choose the right travel insurance policy and answered all of my questions!  Please rely on the chat agents or call!,5, Excellent,9/20/2019,0:56,Debbie,6,jonathan great assist choose right travel insurance policy answer question rely chat agent
3210,Great help and easy to use website,Great help and easy to use website. The phone help service was knowledgeable and a great help in my decisions.,5, Excellent,9/20/2019,0:51,Erlinda,6,great help easy use website phone help service knowledgeable great help decision
3211,First time user...,First time user...Loved the comparison among insurance companies and levels of coverage.Easy to read and able to see more detailed information if so inclined.The agent at Aardvark (Jonathan) helped me register for a policy and answered my questions.,5, Excellent,9/19/2019,23:32,customer,6,time user  love comparison insurance company level coverageeasy read able detailed information inclinedthe agent aardvark jonathan help register policy answer question
3212,Efficient,"Efficient, pleasant, and confident.",5, Excellent,9/19/2019,22:14,Eileen Jones,6,efficient pleasant confident
3213,Lynne Peters did an outstanding job…Expectations Exceeded!,Lynne Peters did an outstanding job assisting me. I talked to her twice. She followed up the first conversation with an email confirming what we talked about and she assisted me on the second conversation with purchasing the trip insurance.  I would honestly say my expectations were exceeded and it was a pleasure doing business with Aardvark!,5, Excellent,9/19/2019,21:19,DJ Williams,6,lynne peter outstanding job assist talk twice follow conversation email confirm talk assisted second conversation purchasing trip insurance honestly expectation exceed pleasure business aardvark
3214,Excellent Job!,The gentleman I talked to found exactly what we needed right away. Thank you!,5, Excellent,9/19/2019,20:31,Mary,6,gentleman talk find exactly need right away thank
3215,Very competent and very pleasant to…,Very competent and very pleasant to work with.,5, Excellent,9/19/2019,20:28,customer,6,competent pleasant work
3216,Trip Insurance,I worked with both Johnathon and Chris.  Both were very professional and were prompt in returning my call.  What I especially appreciated was the time they took to answer my questions.  This was the first time I ever had to buy insurance and they made it very easy,5, Excellent,9/19/2019,18:30,Gloria Malone,6,work johnathon chris professional prompt return especially appreciated time take answer question time buy insurance easy
3217,Lynn your agent was very helpful,Lynn your agent was very helpful.  Explained things I needed to know.,5, Excellent,9/19/2019,13:25,GEORGIA,6,lynn agent helpful explain thing need know
3218,Jonathan was very helpful!,Jonathan was very helpful and sent links which offered me many options.He also has a good sense of humor!,5, Excellent,9/19/2019,12:58,customer,6,jonathan helpful send link offer optionshe good sense humor
3219,Very professional,Very professional. gave and shared accurate information. answered all questions fully. Also gave several several options to choose from.,5, Excellent,9/19/2019,3:40,customer,6,professional give share accurate information answer question fully give option choose
3220,Excellent response,Excellent response. Hope all goes as well as expected.,5, Excellent,9/18/2019,22:38,customer,6,excellent response hope go expect
3221,It’s my first time,It’s my first time. We’ll see the results.,4, Great,9/18/2019,22:10,customer,6, time  result
3222,I always use Aardvark and love the…,I always use Aardvark and love the attention and information I receive from their agents.  Thank you Jonathan for having such a great crew.  Kim,5, Excellent,9/18/2019,21:05,Kim,6,use aardvark love attention information receive agent thank jonathan great crew kim
3223,It would have been 5 stars but had a…,"It would have been 5 stars but had a little  bump in the road yesterday.  However, Chris certainly redeemed the situation and we are set to go. Chris gets 5 stars!",4, Great,9/18/2019,18:29,customer,6, star little bump road yesterday chris certainly redeem situation set chris get  star
3224,I like the ease and convenience of the…,I like the ease and convenience of the site and the ability of the help line.,5, Excellent,9/18/2019,3:11,Frederick,6,like ease convenience site ability help line
3225,Great Service,"Efficient, knowledgable, reasonable, easy to navigateJonathan was great",5, Excellent,9/18/2019,2:01,customer Mary,6,efficient knowledgable reasonable easy navigatejonathan great
3226,Lynne could not have done a better job,"Lynne could not have done a better job.  100% excellent.  Robert Y. Stebbings, Boca Raton",5, Excellent,9/17/2019,22:45,Robert Y. Stebbings,6,lynne good job  excellent robert y stebbings boca raton
3227,I never expected to have such much good…,I never expected to have such much good information so quickly,5, Excellent,9/17/2019,21:31,Memere,6,expect good information quickly
3228,Great to work with and very helpful,Great to work with and very helpfulLinda Felix,5, Excellent,9/17/2019,20:52,Linda Fekix,6,great work helpfullinda felix
3229,The person I talked to was very easy to…,The person I talked to was very easy to understand and his opinion was backed up with good reasons. He was very polite and understanding.  P.S. He spoke very good English (smile).,5, Excellent,9/17/2019,18:28,Jim H.,6,person talk easy understand opinion back good reason polite understand ps speak good english smile
3230,Elite company,First class service,5, Excellent,9/17/2019,17:56,scott jacobson,6,class service
3231,Quick and efficient,Quick and efficient.  Great personality!,1, Bad,9/17/2019,17:01,customer,6,quick efficient great personality
3232,Agent was extremely helpful and…,Agent was extremely helpful and knowledgeable. Very smooth process. Ji,5, Excellent,9/17/2019,16:57,Jim Boharski ,6,agent extremely helpful knowledgeable smooth process ji
3233,So far so good at this time ……!😊,-,4, Great,9/17/2019,16:23,Jack,6,
3234,Site was very easy to use and had all…,Site was very easy to use and had all the information I needed to compare the different policies all in one place.  I checked out the different policies and made my choice which was exactly what I was looking for.  Your site saved me a lot of time as well.,5, Excellent,9/17/2019,15:28,Cresthaven,6,site easy use information need compare different policy place checked different policy choice exactly look site save lot time
3235,Need to include all the requirements in pre-existing benefits,I like the customer service experience. I also like the comparison Nevertheless the pre-existing benefit sometimes depends if you charge all the trip expenses. But there is no way to know at least you read all the policy or call them.,4, Great,9/17/2019,15:00,H.S.,6,like customer service experience like comparison preexisting benefit depend charge trip expense way know read policy
3236,Good information however display can be…,Good information however display can be improved.,5, Excellent,9/17/2019,3:39,customer,6,good information display improve
3237,Easy to use with clear explanations.,-,5, Excellent,9/17/2019,3:19,L. Gray,6,
3238,Excellent services and thank you for…,Excellent services and thank you for all your help.,5, Excellent,9/17/2019,0:26,customer Rodolfo Fiesta,6,excellent service thank help
3239,Easy to purchase,"Easy to purchase,  Hope I will not need to use, but if I do hope it's as easy to receive help from them.",5, Excellent,9/17/2019,0:13,John,6,easy purchase hope need use hope easy receive help
3240,Grateful,"Before I got my insurance , I asked about how much insurance  to have if traveling abroad.  The staff was very helpful in answering all my questions.  When I bought my insurance through the cruise travel agent, I noticed the medical insurance amount couldn't be changed and there medical coverage  would be secondary.  Because, I spoke with your group first and compared what you had with what the cruise line were trying to give me.  I was able to make a sound choice in my decision , so i cancelled the one that was  given to me and reviewed your choices with an agent on-line and came out happy. Thank you for all your patience in explaining things to me and for helping me make a decision I can feel comfortable with.",5, Excellent,9/16/2019,22:53,Netta,6,get insurance ask insurance travel abroad staff helpful answer question buy insurance cruise travel agent notice medical insurance change medical coverage secondary speak group compare cruise line try able sound choice decision cancel give review choice agent online come happy thank patience explain thing help decision feel comfortable
3241,agent was personable,"agent was personable, knowledgeable and answered all my questions clearly.",5, Excellent,9/16/2019,21:20,David,6,agent personable knowledgeable answered question clearly
3242,Was very pleased with Lynn's help on…,Was very pleased with Lynn's help on the travel insurance.,5, Excellent,9/16/2019,21:12,Sandra Sue Young,6,pleased lynns help travel insurance
3243,Looks like just what we need,Looks like just what we need. Thanks.Jennifer was extremely helpful!!Thank you!,5, Excellent,9/16/2019,21:01,Kathleen,6,look like need thanksjennifer extremely helpful thank
3244,Jonathan,"Jonathan was extremely polite and helpful. Not being computer savvy he walked me through a very easy sign up , and explained all of the benefits of the policy.",5, Excellent,9/16/2019,21:00,Linnea Burns,6,jonathan extremely polite helpful computer savvy walk easy sign explain benefit policy
3245,Easy to compare,"Easy to compare, reviews were available, key elements and price were clearly listed",5, Excellent,9/16/2019,19:43,EO,6,easy compare review available key element price clearly list
3246,I've done competitive government…,"I've done competitive government contracting as a buyer and seller. I've written, evaluated, and bid on dozens of government defense department contracts The Aardvark display of multiple insurance providers allowed me to assess equivalency of service by competitors, as well as discriminating differences. That allowed me to select the best value coverage to buy. And it was not the lowest price offer.",5, Excellent,9/16/2019,19:43,Eddie Mitchell,6,competitive government contract buyer seller write evaluated bid dozen government defense department contract aardvark display multiple insurance provider allow assess equivalency service competitor discriminate difference allow select best value coverage buy low price offer
3247,Aardvark Compare was quick,"Aardvark Compare was quick, thorough and helpful in explaining travel insurance options and differences between policies.",5, Excellent,9/16/2019,18:52,customer,6,aardvark compare quick thorough helpful explain travel insurance option difference policy
3248,Travel insurance quote,It was a fast and easy answer to my questions,5, Excellent,9/16/2019,18:33,customer,6,fast easy answer question
3249,Very helpful and courteous agent made…,Very helpful and courteous agent made the process very easy.,5, Excellent,9/16/2019,18:21,Richard,6,helpful courteous agent process easy
3250,Protection for budget costs.,-,5, Excellent,9/16/2019,14:37,Sylvia Rodriguez,6,
3251,YOU MADE BUYING MY TRAVEL INSURANCE…,YOU MADE BUYING MY TRAVEL INSURANCE VERY EASY AND YOU FOUND A POLICY AT A GREAT PRICE. tHANKS,5, Excellent,9/16/2019,1:50,Cheryl,6,buy travel insurance easy found policy great price thanks
3252,Jennifer,"Jennifer, the agent I spoke to on the phone, was very knowledgeable, and helpful.",5, Excellent,9/16/2019,1:19,Ira,6,jennifer agent speak phone knowledgeable helpful
3253,AARP sent me to Aardvark COmpare for…,AARP sent me to Aardvark COmpare for travel insurance. It worked well.,5, Excellent,9/15/2019,19:17,customer,6,aarp send aardvark compare travel insurance work
3254,Very helpful,Very helpful.  Thank you for making our choice easy.,5, Excellent,9/15/2019,18:30,Stephen,6,helpful thank making choice easy
3255,Helped me with travel insurance,-,5, Excellent,9/15/2019,18:26,Clairann,6,
3256,Best Site for Finding the Right Travel Insurance,"Best, easiest, site for determining which policy is right for your travel needs.",5, Excellent,9/15/2019,17:17,Linda Woodall,6,best easy site determine policy right travel need
3257,First time user of Aardvark and…,"First time user of Aardvark and impressed with their choices..After looking at a few other options, decided this was the best choice for us.   After asking a few questions with a phone call, purchased the insurance with the agent I talked with.   Very easy process.   Thanks",5, Excellent,9/15/2019,15:20,customer,6,time user aardvark impress choicesafter look option decide best choice ask question phone purchase insurance agent talk easy process thanks
3258,Fast me efficient and good value.,-,5, Excellent,9/15/2019,1:19,customer,6,
3259,Chris was very patient and answered all…,Chris was very patient and answered all my questions so that I understood what the policy covered.,5, Excellent,9/14/2019,22:23,customer,6,chris patient answer question understood policy cover
3260,Your agent I believe his name was…,"Your agent I believe his name was Jonathan was extremely helpful and very professional.  Sorry I do not have my notes in front of me.Also, I had an agent on another day named Chris and ditto comment for him.  I passed his name onto a co-traveler named Grace and she booked with him.Thank you!  Gloria K.",5, Excellent,9/14/2019,18:26,Gloria K,6,agent believe jonathan extremely helpful professional sorry note mealso agent day name chris ditto comment pass cotraveler name grace book himthank gloria k
3261,Johnathan spent 30 minutes on the phone…,Johnathan spent 30 minutes on the phone with me patiently explaining the policy’s details and what it meant. Then gave me really good advice as to which policy was best for our needs. I was very very pleased. Thanks so much.,5, Excellent,9/14/2019,18:00,customer patti herdell,6,johnathan spend  minute phone patiently explain policy  detail mean give good advice policy best need pleased thanks
3262,Contact with your staff  by phone,Contact with your staff  by phone - very gracious and helpful.,5, Excellent,9/14/2019,17:26,customer,6,contact staff phone gracious helpful
3263,Easy to use,"Easy to use. Had a question so called the helpline and got a quick and accurate response, then finished online",5, Excellent,9/14/2019,15:20,customer,6,easy use question call helpline get quick accurate response finish online
3264,fast efficient and accurate,-,5, Excellent,9/13/2019,22:37,David,6,
3265,Cruise Travel Insurance,I go on two cruises every year and usually book my travel insurance directly with my travel agent (cruises only) which I find to be inadequate   After I already booked with my travel agent I found you and liked your policy better. Since I am unable to cancel my insurance with cruises only I booked extra insurance for medical as well as medical evacuation directly with you   I have never in the past ever needed to claim payments for any insurance and I hope I never need to. In the future I hope to use your company for all my travel insurance. Your representative Jennifer was absolutely great in answering my questions and booking my insurance.,5, Excellent,9/13/2019,20:51,Customer,6,cruise year usually book travel insurance directly travel agent cruise find inadequate book travel agent find liked policy well unable cancel insurance cruise book extra insurance medical medical evacuation directly past need claim payment insurance hope need future hope use company travel insurance representative jennifer absolutely great answer question book insurance
3266,Jonathan was very helpful and seemed…,Jonathan was very helpful and seemed knowledgeable.,5, Excellent,9/13/2019,20:44,customer,6,jonathan helpful knowledgeable
3267,Very polite,"Very polite, informative and quick.",5, Excellent,9/13/2019,19:52,customer,6,polite informative quick
3268,The rep on the phone made the whole…,The rep on the phone made the whole experience very easy for me. she was great!,5, Excellent,9/13/2019,19:35,Pam,6,rep phone experience easy great
3269,Travel Insurance,"The customer service representative was very knowledgeable and helpful, purchased travel insurance with him at competitive prices.",5, Excellent,9/13/2019,18:19,NMK,6,customer service representative knowledgeable helpful purchase travel insurance competitive price
3270,Helpful & pleasant representative.,-,5, Excellent,9/13/2019,16:03,"MW, NJ",6,
3271,Excellent information source,Easy straight forward information and recommendations. Best clear comparison of options and pros & con for each,5, Excellent,9/13/2019,15:56,TomM,6,easy straight forward information recommendation best clear comparison option pros con
3272,Your agent,"Your agent, Jennifer, was first rate:  efficient, pleasant, and knowledgeable.  Kudos to her.",5, Excellent,9/13/2019,15:51,Malcolm Muir Jr,6,agent jennifer rate efficient pleasant knowledgeable kudos
3273,Very easy to follow directions,"Very easy to follow directions. The whole process was laid out very well,job, well done .",5, Excellent,9/13/2019,14:35,Donald R. Dati,6,easy follow direction process lay job
3274,Simple explanations and friendly knowledgeable service,"I was a little confused looking at policies for my upcoming vacation but after getting a follow up email from Aardvark Compare, I decided to call and have someone answer some of my questions. I spoke with Jennifer who explained everything to me in a simple to understand way and I found the perfect policy for my needs at an extremely reasonable cost.",5, Excellent,9/13/2019,4:02,Pam L,6,little confuse look policy upcoming vacation get follow email aardvark compare decide answer question speak jennifer explain simple understand way find perfect policy need extremely reasonable cost
3275,Need help!!,Can't  create an account or login  How do I get the policy that was to be sent 2 hrs after confirmation of my purchase.  Want to print it out and can't even find it  I need help  Very unfriendly site!!!!,1, Bad,9/13/2019,0:28,And where is this displayed&gt;???   Carrie Fanum,6,create account login policy send  hr confirmation purchase want print find need help unfriendly site
3276,Useful comparisons,I appreciated having the opportunity to compare several very good options.  The one I chose was well-priced and covered what I needed.  Signing up was straightforward and easy.,5, Excellent,9/12/2019,23:05,MCinMA,6,appreciate opportunity compare good option choose wellpriced covered need sign straightforward easy
3277,Quick easy and fast responses,-,5, Excellent,9/12/2019,22:43,customer,6,
3278,Easy to compare policies,It was easy to compare different policies and select the one that best suited me.,5, Excellent,9/12/2019,22:24,customer,6,easy compare different policy select best suit
3279,good selection of insurance choices,"good selection of insurance choices, not a complicated process to find the appropriate insurance plan",5, Excellent,9/12/2019,19:48,jonathan pennerr,6,good selection insurance choice complicate process find appropriate insurance plan
3280,Great service and very knowledgeable…,Great service and very knowledgeable for me to get the best coverage possible,5, Excellent,9/12/2019,19:32,Joy Barba,6,great service knowledgeable best coverage possible
3281,Full of good info,"Full of good info, friendly, explained policies in easy to understand way.",5, Excellent,9/12/2019,19:24,Sharon G.,6,good info friendly explain policy easy understand way
3282,Made comparisons easier,"I compared travel insurance policies on multiple sites.  By asking AardvarkCompare to email me my best quotes from their site, I found it easier to compare policies.  Ultimately I purchased from the AardvarkCompare listing.",5, Excellent,9/12/2019,19:09,Bruce,6,compare travel insurance policy multiple site ask aardvarkcompare email best quote site find easy compare policy ultimately purchase aardvarkcompare listing
3283,The best,"Fast, efficient, courteous and *poof* - done in five minutes. What more can one ask?  Thank you!",5, Excellent,9/12/2019,18:13,Ruth,6,fast efficient courteous poof minute ask thank
3284,"quick,easy","quick,easy, easy to review results",5, Excellent,9/12/2019,18:06,customer,6,quick easy easy review result
3285,Great experience!,"I had a great experience talking with Alyce M about my upcoming trip. We talked about where I was going, things important to me and options available.  After looking over many choices, I decided on one of her recommendations for my travel insurance. Alyce truly listens to the customer needs, is friendly, knowledgeable and personable.",5, Excellent,9/12/2019,17:07,customer,6,great experience talk alyce upcoming trip talk go thing important option available look choice decide recommendation travel insurance alyce truly listen customer need friendly knowledgeable personable
3286,Very informative.,-,5, Excellent,9/12/2019,15:54,customer,6,
3287,Information helpful and complete,Information helpful and complete.  Agent was courteous and professional.,5, Excellent,9/12/2019,5:36,customer,6,information helpful complete agent courteous professional
3288,Excellent Sales Support,"I spoke with Jennifer.  She was extremely knowledgeable and helpful, and nice!  She was able to address all my concerns re: pre-existing conditions waiver and the 10 day free Look period.  This is the second time I am purchasing travel insurance through Aardvark.",5, Excellent,9/12/2019,2:57,Sharyn,6,spoke jennifer extremely knowledgeable helpful nice able address concern preexisting condition waiver  day free look period second time purchase travel insurance aardvark
3289,Went very easy,-,5, Excellent,9/12/2019,1:14,customer,6,
3290,Clear information,Clear information. Helpful in making my decision.,5, Excellent,9/12/2019,0:32,customer,6,clear information helpful making decision
3291,I had questions which were answered in…,I had questions which were answered in a professional and kind manner.  The recommendations made me feel like I had a chance to make an informed choice,5, Excellent,9/11/2019,21:28,Barbara,6,question answer professional kind manner recommendation feel like chance inform choice
3292,Agent,"Agent, Lynn, very pleasant and helpful",5, Excellent,9/11/2019,21:26,Veronica Steffen,6,agent lynn pleasant helpful
3293,Great customer service,"Agent was sincere, very helpful and worked to find a policy to fit my needs, not the most expensive policy",5, Excellent,9/11/2019,20:38,Ira,6,agent sincere helpful work find policy fit need expensive policy
3294,Have never had to buy travel/medical…,Have never had to buy travel/medical insurance before.  They made the process seamless.  Answered all questions promptly.,5, Excellent,9/11/2019,18:56,Walt M,6,buy travelmedical insurance process seamless answer question promptly
3295,Taking out a travel insurance could not…,Taking out a travel insurance could not have been easier.  The agent we spoke with was extremely polite and was able to answer all of our questions accurately and without hesitation.  We feel confident we have the best policy for the money for our upcoming trip abroad.,5, Excellent,9/11/2019,18:32,Curt & Sue S,6,take travel insurance easy agent speak extremely polite able answer question accurately hesitation feel confident best policy money upcoming trip abroad
3296,Jonathan Breeze was wonderful,Jonathan Breeze was wonderful!  He put our mind at ease as we discussed the parameters of our trip and the coverage that we needed.,5, Excellent,9/11/2019,17:41,Donna B. Jennings,6,jonathan breeze wonderful mind ease discuss parameter trip coverage need
3297,This is my first trip needing…,This is my first trip needing insurance. it was a maze until the Aardvark site. I thought I had it right and they they sent me an email with a suggestion that turned out to be just what i needed at a price that was reasonable and a company that got very good reviews. I will definitely use Aardvark in the future when I need to find trip insurance.,5, Excellent,9/11/2019,15:46,KEK,6,trip need insurance maze aardvark site think right sent email suggestion turn needed price reasonable company get good review definitely use aardvark future need find trip insurance
3298,Very informative and professional!,-,4, Great,9/11/2019,2:03,Rose kelly,6,
3299,Thanks for your help.,-,5, Excellent,9/11/2019,1:27,Jerry Hollingsworth,6,
3300,Very Satisfied,The person that I spoke with was WONDERFUL kind courteous understanding and well informed.,5, Excellent,9/10/2019,23:47,Richard Wixon,6,person speak wonderful kind courteous understanding inform
3301,Jonathan Breeze was a great help.,-,5, Excellent,9/10/2019,23:21,James Franer,6,
3302,The agent was knowledgeable,"The agent was knowledgeable, and helpful. Only with his help completed in minutes. Jim Harper",5, Excellent,9/10/2019,22:28,JAMES A Harper,6,agent knowledgeable helpful help complete minute jim harper
3303,Easy to purchase,Easy to purchase. Great pricing. Excellent web site.,5, Excellent,9/10/2019,20:54,Mike,6,easy purchase great pricing excellent web site
3304,Great online chat service,Had a variety of questions and all were answered competently and quickly by your online rep.  It helped make my purchase decision.,5, Excellent,9/10/2019,19:45,mbm,6,variety question answer competently quickly online rep help purchase decision
3305,This is my second time I've used the…,This is my second time I've used the service. Very professional!,5, Excellent,9/10/2019,18:59,Peter,6,second time service professional
3306,Good service,-,4, Great,9/10/2019,18:29,customer,6,
3307,Very easy but only one choice was listed,-,5, Excellent,9/10/2019,16:22,customer,6,
3308,Price was best.,-,5, Excellent,9/10/2019,15:56,customer,6,
3309,Brake service when I called concerning…,Brake service when I called concerning the quote and the prices are great.,5, Excellent,9/10/2019,15:47,customer,6,brake service call concern quote price great
3310,The search was quick and easy,The search was quick and easy. I loved being able to compare benefits and being able to chat if I had questions.,5, Excellent,9/10/2019,14:40,Ssimmon,6,search quick easy love able compare benefit able chat question
3311,Good and quick service,Good and quick service. Thanks.,5, Excellent,9/10/2019,14:26,Grace,6,good quick service thanks
3312,My quote was delivered promptly and the…,My quote was delivered promptly and the agent Jennifer was quick to respond to my questions. Thank you. Pilar J,5, Excellent,9/10/2019,3:51,Pilar J,6,quote deliver promptly agent jennifer quick respond question thank pilar j
3313,Elise was well informed and so patient…,Elise was well informed and so patient with me. I was so frustrated and lost after after speaking with so many other insurance companies agents...She made it simple and clear. Now I feel better knowing I have the right travel insurance plan for our trip to Germany!,5, Excellent,9/10/2019,1:09,Jane,6,elise inform patient frustrate lose speak insurance company agent  simple clear feel well know right travel insurance plan trip germany
3314,I was very highly recommend to call and…,"I was very highly recommend to call and make arrangements for my trip to London. Alice (not sure if it’s Alice  or Allysa ) was very sweet, patient & caring",5, Excellent,9/10/2019,0:36,Sandy Simon,6,highly recommend arrangement trip london alice sure  alice allysa sweet patient caring
3315,You provided what I needed at a very…,You provided what I needed at a very good price.,5, Excellent,9/10/2019,0:14,customer,6,provide need good price
3316,Easy to Work with and Understand,"Chris was wonderful. He talked me thru my trip to get the coverage that I needed, and did not try to sell me coverage I did not need. They were very professional, and easy to work with.",5, Excellent,9/10/2019,0:11,customer,6,chris wonderful talk trip coverage need try sell coverage need professional easy work
3317,Quick and very reasonable,Appreciated the quick online chat options and knowledge.   It only took about 5 minutes total and gives me peace of mind to have medical and evacuation coverage for my upcoming trip.,5, Excellent,9/9/2019,22:15,Schellers,6,appreciate quick online chat option knowledge take  minute total give peace mind medical evacuation coverage upcoming trip
3318,Good job,Good job. We went with your recommendations,4, Great,9/9/2019,21:44,customer,6,good job go recommendation
3319,Perfect and easy service,Thank you for making my decision for the most suitable travel insurance an easy and quick task.  Exceptional service.,5, Excellent,9/9/2019,21:29,B. Ardoin,6,thank make decision suitable travel insurance easy quick task exceptional service
3320,Very informative and helpful in getting…,Very informative and helpful in getting the right Travel Insurance for my trip.,5, Excellent,9/9/2019,21:25,customer,6,informative helpful get right travel insurance trip
3321,I was very pleased with my experience…,I was very pleased with my experience using Aardvark.  All my questions were answered and I feel my travel insurance needs were met.,5, Excellent,9/9/2019,20:22,Adele Hart,6,pleased experience aardvark question answer feel travel insurance need meet
3322,Chris was most helpful and professional…,Chris was most helpful and professional with preparing our policy. Thank You.,5, Excellent,9/9/2019,19:46,William Thompson,6,chris helpful professional preparing policy thank
3323,I appreciated the comparison tool,"I appreciated the comparison tool, but I'm not sure whether what I ended up buying was everything I needed. Never having bought travelers insurance before, I could have used some advice.",3, Average,9/9/2019,18:02,Ms marcia laningham,6,appreciate comparison tool sure end buying need buy traveler insurance advice
3324,Excellent,"Excellent, prompt, knowledgeable service. Thanks very much!",5, Excellent,9/9/2019,15:43,customer,6,excellent prompt knowledgeable service thanks
3325,Quick and easy,-,5, Excellent,9/9/2019,14:25,customer,6,
3326,Helpful Site,Helpful site that found a good and affordable plan for us,5, Excellent,9/9/2019,11:36,customer,6,helpful site find good affordable plan
3327,Our family lives in 3 different states,"Our family lives in 3 different states, but we're traveling together. With Sonia's help, I was able to not only have our policies relate to each individual's place of residence, but also the total policy cost for all of us came at a savings using this method.  Sonia was delightful to work with; friendly, smart, quick, and knowledgeable. The site was fantastic and easy to use.  I highly recommend aardvark compare.",5, Excellent,9/9/2019,0:30,Judith de Vito,6,family live  different state travel sonias help able policy relate individual place residence total policy cost come saving method sonia delightful work friendly smart quick knowledgeable site fantastic easy use highly recommend aardvark compare
3328,Customer service was great and answered…,Customer service was great and answered all of my questions. Price is very reasonable compared to the cruise line.,5, Excellent,9/9/2019,0:06,Pam Y,6,customer service great answered question price reasonable compare cruise line
3329,The process was quick,"The process was quick,  reasonably simple to answer questions and follow through contract and policy was quick and professional.",5, Excellent,9/8/2019,23:44,t a gallant,6,process quick reasonably simple answer question follow contract policy quick professional
3330,Comparative shopping on-line & speaking…,"Comparative shopping on-line & speaking to agent was invaluable after our research.  Agent was informative, took tine to answer questions &  friendly to deal with.",5, Excellent,9/8/2019,22:17,Switzerland,6,comparative shopping online speaking agent invaluable research agent informative take tine answer question friendly deal
3331,Comparison options helpful,Comparison options allowed me to find a less expensive policy with higher coverage than on my last trip.,5, Excellent,9/8/2019,20:34,"khoffman, customer",6,comparison option allow find expensive policy high coverage trip
3332,The price was great and the help I got…,The price was great and the help I got was excellent.,5, Excellent,9/8/2019,16:47,Maria,6,price great help get excellent
3333,Great site,Great site!  Showed me the best deals!,5, Excellent,9/8/2019,16:46,Elena Puig,6,great site show best deal
